country_id,Year,number_of_deaths
26,2018,373
26,2019,358
27,1990,1
27,1991,1
27,1992,1
27,1993,1
27,1994,0
27,1995,0
27,1996,0
27,1997,0
27,1998,0
27,1999,0
27,2000,0
27,2001,0
27,2002,0
27,2003,0
27,2004,0
27,2005,0
27,2006,0
27,2007,0
27,2008,0
27,2009,0
27,2010,0
27,2011,0
27,2012,0
27,2013,0
27,2014,0
27,2015,0
27,2016,0
27,2017,0
27,2018,0
27,2019,0
28,1990,6
28,1991,5
28,1992,5
28,1993,5
28,1994,5
28,1995,4
28,1996,4
28,1997,4
28,1998,4
28,1999,5
28,2000,4
28,2001,4
28,2002,3
28,2003,2
28,2004,2
28,2005,2
28,2006,2
28,2007,2
28,2008,2
28,2009,1
28,2010,2
28,2011,1
28,2012,1
28,2013,1
28,2014,1
28,2015,1
28,2016,1
28,2017,1
28,2018,1
28,2019,1
29,1990,3669
29,1991,3658
29,1992,3660
29,1993,3638
29,1994,3615
29,1995,3588
29,1996,3531
29,1997,3495
29,1998,3456
29,1999,3256
29,2000,2429
29,2001,2226
29,2002,1664
29,2003,1532
29,2004,1539
29,2005,1441
29,2006,1416
29,2007,1672
29,2008,1341
29,2009,1312
29,2010,1135
29,2011,1088
29,2012,1041
29,2013,1134
29,2014,1216
29,2015,1012
29,2016,1015
29,2017,1096
29,2018,1122
29,2019,1133
30,1990,1049
30,1991,1038
30,1992,1027
30,1993,1030
30,1994,998
30,1995,979
30,1996,1003
30,1997,1026
30,1998,1023
30,1999,1041
30,2000,1029
30,2001,998
30,2002,727
30,2003,598
30,2004,583
30,2005,577
30,2006,590
30,2007,616
30,2008,693
30,2009,683
30,2010,622
30,2011,599
30,2012,623
30,2013,566
30,2014,555
30,2015,564
30,2016,552
30,2017,543
30,2018,483
30,2019,471
31,1990,1245
31,1991,1215
31,1992,1166
31,1993,1112
31,1994,1071
31,1995,1022
31,1996,954
31,1997,889
31,1998,823
31,1999,763
31,2000,685
31,2001,611
31,2002,450
31,2003,362
31,2004,313
31,2005,276
31,2006,242
31,2007,234
31,2008,218
31,2009,210
31,2010,200
31,2011,184
31,2012,150
31,2013,146
31,2014,119
31,2015,110
31,2016,105
31,2017,101
31,2018,96
31,2019,96
32,1990,3621
32,1991,3618
32,1992,3573
32,1993,3451
32,1994,3348
32,1995,3264
32,1996,3210
32,1997,3127
32,1998,3057
32,1999,3069
32,2000,3000
32,2001,3033
32,2002,2214
32,2003,2048
32,2004,2016
32,2005,2031
32,2006,2077
32,2007,2299
32,2008,2389
32,2009,2304
32,2010,2035
32,2011,1990
32,2012,2011
32,2013,1857
32,2014,1793
32,2015,1832
32,2016,1381
32,2017,1291
32,2018,1263
32,2019,1234
33,1990,2
33,1991,2
33,1992,3
33,1993,3
33,1994,3
33,1995,3
33,1996,3
33,1997,3
33,1998,2
33,1999,2
33,2000,2
33,2001,3
33,2002,2
33,2003,3
33,2004,3
33,2005,3
33,2006,3
33,2007,3
33,2008,3
33,2009,3
33,2010,3
33,2011,2
33,2012,3
33,2013,3
33,2014,3
33,2015,3
33,2016,3
33,2017,3
33,2018,3
33,2019,3
34,1990,24
34,1991,22
34,1992,21
34,1993,19
34,1994,18
34,1995,21
34,1996,14
34,1997,13
34,1998,11
34,1999,11
34,2000,10
34,2001,9
34,2002,8
34,2003,7
34,2004,6
34,2005,5
34,2006,4
34,2007,4
34,2008,3
34,2009,3
34,2010,3
34,2011,3
34,2012,3
34,2013,2
34,2014,2
34,2015,1
34,2016,1
34,2017,1
34,2018,1
34,2019,1
35,1990,839
35,1991,824
35,1992,815
35,1993,819
35,1994,818
35,1995,813
35,1996,820
35,1997,827
35,1998,838
35,1999,850
35,2000,837
35,2001,843
35,2002,856
35,2003,865
35,2004,868
35,2005,867
35,2006,702
35,2007,646
35,2008,642
35,2009,621
35,2010,640
35,2011,699
35,2012,686
35,2013,704
35,2014,694
35,2015,686
35,2016,699
35,2017,629
35,2018,602
35,2019,612
36,1990,3066
36,1991,3150
36,1992,3057
36,1993,3101
36,1994,3156
36,1995,3207
36,1996,3281
36,1997,3380
36,1998,3332
36,1999,3401
36,2000,3458
36,2001,3608
36,2002,3797
36,2003,3985
36,2004,4037
36,2005,4052
36,2006,3642
36,2007,3256
36,2008,3188
36,2009,3096
36,2010,3053
36,2011,3174
36,2012,3204
36,2013,3017
36,2014,3039
36,2015,2755
36,2016,2704
36,2017,2651
36,2018,2650
36,2019,2589
37,1990,20
37,1991,18
37,1992,15
37,1993,15
37,1994,13
37,1995,13
37,1996,11
37,1997,10
37,1998,9
37,1999,8
37,2000,7
37,2001,6
37,2002,6
37,2003,5
37,2004,6
37,2005,6
37,2006,6
37,2007,5
37,2008,5
37,2009,6
37,2010,6
37,2011,6
37,2012,6
37,2013,6
37,2014,6
37,2015,6
37,2016,6
37,2017,5
37,2018,5
37,2019,5
38,1990,7227
38,1991,6478
38,1992,5759
38,1993,5150
38,1994,5075
38,1995,4822
38,1996,4306
38,1997,3824
38,1998,3540
38,1999,3213
38,2000,2804
38,2001,2401
38,2002,1954
38,2003,1618
38,2004,1442
38,2005,1257
38,2006,1057
38,2007,892
38,2008,775
38,2009,684
38,2010,582
38,2011,503
38,2012,447
38,2013,407
38,2014,345
38,2015,347
38,2016,373
38,2017,308
38,2018,251
38,2019,223
39,1990,162
39,1991,163
39,1992,164
39,1993,158
39,1994,150
39,1995,135
39,1996,128
39,1997,117
39,1998,113
39,1999,107
39,2000,104
39,2001,94
39,2002,89
39,2003,84
39,2004,84
39,2005,90
39,2006,76
39,2007,73
39,2008,52
39,2009,73
39,2010,59
39,2011,48
39,2012,50
39,2013,69
39,2014,63
39,2015,80
39,2016,62
39,2017,60
39,2018,57
39,2019,54
40,1990,62
40,1991,63
40,1992,63
40,1993,61
40,1994,60
40,1995,58
40,1996,59
40,1997,57
40,1998,58
40,1999,55
40,2000,55
40,2001,48
40,2002,46
40,2003,40
40,2004,36
40,2005,34
40,2006,22
40,2007,21
40,2008,16
40,2009,14
40,2010,12
40,2011,11
40,2012,12
40,2013,14
40,2014,13
40,2015,13
40,2016,13
40,2017,11
40,2018,10
40,2019,10
41,1990,367
41,1991,357
41,1992,350
41,1993,346
41,1994,358
41,1995,362
41,1996,366
41,1997,378
41,1998,375
41,1999,389
41,2000,397
41,2001,394
41,2002,397
41,2003,412
41,2004,411
41,2005,362
41,2006,352
41,2007,345
41,2008,329
41,2009,317
41,2010,311
41,2011,281
41,2012,256
41,2013,239
41,2014,211
41,2015,192
41,2016,180
41,2017,166
41,2018,155
41,2019,152
42,1990,0
42,1991,0
42,1992,0
42,1993,0
42,1994,0
42,1995,0
42,1996,0
42,1997,0
42,1998,0
42,1999,0
42,2000,0
42,2001,0
42,2002,0
42,2003,0
42,2004,0
42,2005,0
42,2006,0
42,2007,0
42,2008,0
42,2009,0
42,2010,0
42,2011,0
42,2012,0
42,2013,0
42,2014,0
42,2015,0
42,2016,0
42,2017,0
42,2018,0
42,2019,0
43,1990,4
43,1991,5
43,1992,4
43,1993,4
43,1994,5
43,1995,4
43,1996,5
43,1997,5
43,1998,3
43,1999,3
43,2000,4
43,2001,4
43,2002,4
43,2003,4
43,2004,4
43,2005,3
43,2006,3
43,2007,2
43,2008,2
43,2009,2
43,2010,2
43,2011,2
43,2012,3
43,2013,2
43,2014,3
43,2015,3
43,2016,3
43,2017,3
43,2018,3
43,2019,2
44,1990,2227
44,1991,2205
44,1992,2165
44,1993,2156
44,1994,2177
44,1995,2210
44,1996,2198
44,1997,2169
44,1998,2120
44,1999,2092
44,2000,2091
44,2001,2110
44,2002,2048
44,2003,2010
44,2004,1823
44,2005,1744
44,2006,1220
44,2007,1153
44,2008,1112
44,2009,1071
44,2010,1075
44,2011,1271
44,2012,1056
44,2013,1050
